xShift,crossingAngle,axialRotation,zShift,density
8.950212626341571,-37.21708671467243,75.22658969611254,0.7532948894521685,1.0
8.82502845832322,-37.9230532362433,95.91782330914164,0.9918277789728569,0.86
8.254468772779457,-44.937336598255335,74.17199633834537,0.7272403107759675,0.95
8.9894726136942,-39.248689066846936,86.93821890688912,0.0,0.81
8.0,-35.0,71.75420696568433,4.272628439070961,0.99
8.14410149880184,-40.07101310952182,72.32855809327047,3.7858591837221516,0.99
8.907522971730705,-41.86629396508493,64.09325044037749,3.2085215496742725,1.0
8.41783719178685,-44.32764362051465,99.81826241964764,5.349850356909837,0.9
8.037129468326022,-36.759354627592884,65.3329504497682,0.29641248128777153,0.83
9.0,-41.03112445727013,89.79844438771286,3.8919640147780195,1.0
8.509228272958065,-38.66774791707132,84.80988500337544,1.9827709778362912,1.0
8.658571588888432,-39.22613741415504,88.05551456914625,5.7424966009935074,0.81
8.0,-39.08582669153212,55.24097290905198,0.5959051745363957,0.82
8.710325616612991,-35.0,59.28534840659923,3.101764964517212,0.99
8.0,-35.0,73.52085646127325,4.82173084565745,1.0
8.675255916450237,-42.65766832443316,90.97201846685087,2.506461172020135,0.95
8.33988955800381,-39.45659535862888,54.871874353986044,4.652314531547303,1.0
8.617883417061632,-36.598075182375844,86.16766247572318,4.9292721376192725,1.0
8.670352491874922,-40.76441741505335,53.560979665976916,5.638050625637162,0.99
8.41033006638514,-36.20311166102135,75.04055685624887,3.736389115478514,1.0
8.943049263908838,-43.000346538273384,46.10247420355156,0.7044459131894237,0.95
8.644571077891232,-35.247283264432255,53.77593986930464,4.178852022327643,0.98
8.190502757078026,-44.78848868437299,65.85721457377338,2.957581776104904,1.0
8.703770459285542,-44.92836056900635,78.97785266708958,2.014273007317582,1.0
9.0,-41.88761843720023,61.72281048662699,3.0914052412056403,1.0
8.597618180424927,-44.98866407897592,43.59170381250472,4.547678769748428,0.86
9.0,-42.7423143827329,88.19817333690914,4.481473485655677,0.98
8.181728738156828,-35.748674410009485,81.17895082955334,0.7609137027563926,0.98
9.0,-35.91021793841278,49.47327540892714,2.18680495356546,0.94
8.88801752235514,-35.0,87.75501037906092,4.624282812903377,1.0
8.961359788370403,-45.0,46.48910861604782,2.3921121923825517,0.82
8.0,-38.09207810751882,71.08492629950993,1.3156508460835656,0.99
8.040830972216847,-45.0,49.4891593758342,2.5776471701544237,0.92
8.615402164744127,-45.0,79.56477810263308,2.364804533080049,1.0
8.0,-36.045633557470694,85.67136163039538,1.194200846963799,0.9
8.53555385866006,-37.77587406783609,69.38106137132323,3.018178441511311,1.0
9.0,-45.0,86.48465984271786,1.5582441125972624,1.0
8.925720746998053,-38.38249379279843,65.31116358966455,1.4606970923358467,1.0
9.0,-39.31850353412401,87.2704287848825,0.5889158852795037,0.98
8.0,-43.48446378610236,50.148380653223654,4.896556987316822,1.0
8.55082210964573,-41.51454681232472,68.29329690434302,4.262640889196768,1.0
8.962692383493318,-40.21033819586249,88.44713097017139,1.1693632027047354,1.0
8.0,-40.82835598075126,83.80676313143633,4.450254838422792,1.0
8.876388585653324,-41.08553826130139,60.288027659239546,2.7469506428724415,1.0
8.833499878520712,-45.0,78.21054364464393,3.2653541182377044,1.0
8.115783773551836,-35.0,67.77297483453513,1.8745476905854814,0.94
8.956689866970288,-42.082113367103815,74.24708873626035,0.579578638752257,1.0
8.135690484129553,-41.468083024481516,67.94799454781825,0.0,0.94
8.169972960471544,-37.22996472257617,69.75534470761981,4.003463693267232,0.94
8.801779830152084,-35.734802085273124,52.73061487867442,3.656383483476753,1.0
