xShift,crossingAngle,axialRotation,zShift,density
8.875096295947094,25.94660254713011,51.695727584178485,1.0310185770411486,0.8
9.467052649797207,20.653733761027468,91.02850299288892,6.0,0.81
8.72562968903734,18.0,48.04646430057523,0.6548433512450988,0.93
8.5,26.486983777652462,28.122737563826348,4.515527967322532,0.92
8.5,22.683991185766228,56.2140975195496,1.844811332310481,0.85
9.32920047908154,25.106892712938986,0.0,1.6662774836272725,0.85
8.8660262550747,18.77348344710516,45.037860215138764,0.6526761707999026,0.84
9.180443331481632,22.129328383470376,20.715364845142595,4.601667530268344,0.89
8.5,22.95480352558368,52.974532612980475,1.8370731254291162,0.94
9.182011199338445,20.582873926271063,55.43591598633336,1.847659375191011,0.98
9.463812777712523,18.0,67.67674544342994,3.5910123782981422,0.98
9.150036015803177,25.10449985608033,83.81011803677886,5.503311833272902,0.85
9.410867976673101,19.282885776888342,45.977912491477085,5.3562732406778055,0.97
8.863743019653885,18.263102573758218,24.07219290751846,4.405848473755359,0.87
9.349176691479995,28.0,28.11332170487107,4.46812970766677,0.99
9.204831716810697,20.618812603824885,71.53884305247854,3.305018948530802,0.93
9.5,22.079105110619242,58.382659776065054,0.8728088014442253,0.93
9.45472148628017,28.0,57.325958382430095,2.0181467260191663,0.87
8.841656080997488,25.558083868555876,57.346379093720344,2.8018795656312716,0.8
9.160752758643948,18.319696911465293,12.948108191561733,3.6434974353749503,0.93
8.692991227200212,18.636184421539983,79.2772224588216,5.746427687857977,0.83
9.21975422603683,27.99264219232113,45.34955974446062,0.7703933056298369,0.95
9.5,23.12089076138746,75.3566556962739,3.834782135835191,0.98
9.364706972320825,27.45948911819332,47.97174995797543,5.023342110359804,0.88
9.192949750123397,27.682275042700546,65.54077680412436,1.71672646241658,0.84
9.135478422805372,18.019048704995573,57.514922402233005,0.8267705059794832,0.89
8.746407624955628,27.31492689517341,41.58728525247827,0.0,0.93
9.261514553895623,24.885010047501527,29.93236677062649,5.1097249769192175,0.92
9.5,24.68412380718122,44.83851023545891,1.6785961587339746,0.81
9.389917191673085,21.959314720975293,67.92889747847073,3.118016162109949,0.96
8.92222880222967,18.0,93.60795439137695,1.1546745797135143,0.82
9.306471441287847,19.33060798054992,83.0179203629888,5.619921204567482,0.87
9.40848925881242,18.639118375057322,52.893566408295925,1.4077670168305816,0.94
9.047594555235303,21.297481060813354,25.551718066051045,4.124688339348786,0.91
9.294094322915468,28.0,54.2780727892096,1.1408775454501887,0.99
9.03775845436929,28.0,46.92394874649426,0.7099155104996379,0.82
9.5,22.365239917632323,44.15566221291526,5.484368762170911,0.89
9.175251795672215,21.895598468818974,65.24134864014017,1.8756175886608628,0.89
9.132833562987349,20.846214737925205,55.88074702732411,2.7682807310036956,0.97
9.253055412129129,20.339464283627272,3.976845997331484,1.7477181507541961,0.87
9.5,27.398988270806452,34.93312456556755,3.8652352187342984,0.94
8.978370325711532,18.871720071404674,80.6067940902136,5.058102190134899,0.82
9.435180239777917,26.36170034433723,32.287461388713325,3.81953168939461,0.99
9.437895886140803,19.529701023240005,72.22109729743237,4.307837363591095,0.89
9.074424894456953,23.970572729014435,7.604006107675729,1.955472965066739,0.83
8.7333518936689,28.0,41.40137867188308,0.11153150243660004,0.87
9.26204159801946,25.896509095696413,54.07008656510349,0.8561673773459058,0.99
8.903871190796776,26.208099992704604,5.848180791982207,2.58825482004132,0.85
9.002167357536779,19.862304979610197,64.80350940482461,3.109631313479292,0.91
9.421619321150143,19.449515641080737,70.48708804697651,3.8405685758037427,0.95
8.935222968129233,25.494473856403424,70.63664908808394,4.5156144115537185,0.85
9.25524904807417,20.600525638251593,84.97592595497456,4.903912235644402,0.99
9.369074317370636,24.11168200412399,6.8745084024301,1.5546564114048778,0.94
9.09821019824261,24.762709082705715,89.5887692007355,0.8677674819241463,0.8
9.5,21.73226175069031,23.86935427163776,4.710680665458763,0.86
8.887653029892958,28.0,32.681993273244196,5.29110927594831,0.92
9.322506511838853,19.06079979422052,31.256790032393702,5.1512140609209816,1.0
8.565599792026491,22.23401786042945,61.87936927069869,2.9554905843590094,0.94
9.368534572860774,28.0,11.068746283300923,2.6663736222261107,0.98
9.39789431047203,28.0,66.86013684419734,4.23299171928821,0.84
9.246165201063617,27.13317447572682,92.6968548846267,0.025665930173815354,0.8
9.5,19.62120081684678,71.36424597188135,4.854348697651588,0.92
9.436053848204464,26.881748398182115,94.75918243321638,5.231212927679043,0.94
9.209617067748656,19.226591810440983,24.38672494525012,4.860270912646766,0.89
9.5,19.38288042844372,71.04842682803817,4.186614109915966,1.0
8.669313994195827,24.353095262793676,45.83210296387047,1.9951322136157703,0.93
8.5,27.605006943824396,33.31159593168688,4.870978349759503,0.97
9.378310503853934,18.40021062413576,79.47736066157205,3.5042493632207945,0.94
9.489996833150226,18.728790182899598,89.30773548603777,0.5358095898355789,0.84
9.5,23.28105850092039,92.58663817884143,5.21690229076412,0.97
9.240909479967996,18.089590050846372,64.3485583553095,2.9603113543013864,0.96
9.35963478619184,22.79650795227088,67.2773522464989,3.939550052675316,0.89
9.409396572573693,28.0,50.6773196145606,0.4639991378300738,0.94
9.172438572129172,28.0,22.723935940527788,2.8275470289940072,0.98
9.1520568814698,20.182629487537394,36.03944636016642,5.1647195342698415,1.0
9.445838496734321,19.527600954442143,73.3914310138822,3.57381343015044,0.92
8.5,25.89119397787854,47.1554760461954,0.9238304075237486,0.82
9.349696903676788,18.0,17.170565560053973,3.1830150582397096,0.95
9.446478905094514,18.0,27.466531057841706,3.756506345393094,0.93
9.47046084056841,21.955544985734296,34.55196064497409,4.37144125286318,0.95
8.985856765245986,22.76632849059947,60.19698538909199,0.9378994316047147,0.86
9.429666152610666,21.182995277269725,57.38159335989997,0.5394659069472026,0.94
8.904079744276277,26.763782482219018,7.1623965670832215,2.6223515683895617,0.87
9.5,19.27933835689142,65.66369545635555,2.3143605190128067,1.0
9.25696801958287,26.81523932934882,53.12993331680216,2.005362308050588,0.87
9.239663388616947,28.0,9.238624898123259,2.81763347424516,0.94
8.727028939944656,26.483106341567026,41.051324421379626,0.887331877117538,0.99
9.458815869282752,18.03104832724207,78.80069983124267,3.990548171317487,0.96
9.228299226350826,19.125360529984945,54.236069221173295,2.8658543479721748,0.89
8.681180240880485,23.16525885568428,83.73408047115392,5.695814296883451,0.82
9.5,19.810689182005614,84.32795500629358,5.455052517339648,0.94
9.5,27.641834821119087,10.426129650782407,2.4684529057767,0.99
9.5,21.56385562002643,69.58321073470965,5.292094722710621,0.83
9.04257751693894,20.68572483674083,40.462226246801464,0.0,0.83
9.5,18.0,29.254773288667337,3.3962535770643916,0.99
9.427407230322569,18.0,90.89295215018288,5.849721987202013,0.87
9.5,19.908881771640704,32.426431322804625,3.9878211835953037,0.91
9.278077260802558,26.28667354771057,29.466184822934977,3.4041948784638136,0.82
9.47960459586574,25.453601477561133,6.752169678076089,3.1710098089157794,0.86
8.669051121962168,18.172330839540397,85.02502962361703,0.388758054816982,0.81
9.470168448765742,20.558347581360582,93.00068786568784,0.400993737854037,0.83
9.321957866202432,23.508174948655952,40.57787338083076,0.24506660650706624,0.94
9.313157220486017,18.0,68.1638717189497,2.900460312659165,0.98
9.306014571693,21.800113674046973,82.24292211284279,5.58370519272781,0.83
8.706158863259075,20.870876259458157,46.54126408538259,1.1608596143446528,0.99
9.289588314757108,25.699320326629984,27.564524682912538,6.0,0.83
9.113111075759635,21.474197115923836,35.91017863882155,0.8017252139005736,0.87
8.92458429490495,25.677590094301593,37.29360612106324,0.2884302712388188,0.86
9.0250843976274,19.22516098343263,54.14163154465986,2.5599731453044043,0.92
9.433247732025265,24.78412405099785,72.78247177908588,2.559729771826352,0.96
9.39985357559393,22.54536731796542,28.746154193075995,3.5713216697799814,0.97
8.69057214962463,25.307103230417205,53.407228865647625,1.4446435460218496,0.96
8.578731353718236,26.152160353029767,45.16228859229705,1.2672256973858973,0.99
9.499412445202491,21.227502319905796,32.96703775589855,5.622883019857442,0.99
9.1513039884438,21.23370570936921,50.33536238850738,0.947781700768949,0.8
9.5,18.704884510100502,80.33538968965063,5.549482872677222,0.99
9.013601207520033,18.0,78.75454566230819,5.626169052540215,0.8
8.732571814909585,18.0,46.17839649842821,2.349810135426197,0.89
8.976490229777276,25.027026158922702,47.64924386787958,0.7621136655842389,0.97
8.726252927304666,27.33038050081168,12.56920189528605,2.344608079604022,0.85
9.2319594576891,26.821167372011498,54.4376116074536,1.5233411661963128,0.9
9.5,26.955544584137282,45.479228707569526,6.0,0.94
