xShift,crossingAngle,axialRotation,zShift,density
6.5,-38.57630058079328,37.81748421914706,2.2380816458866724,1.0
7.402371619228321,-43.284558621823415,71.51720583072196,5.803998472539987,0.95
7.5,-45.0,37.688866996545784,5.598739891859583,0.98
7.26011539242409,-35.674117461102355,54.94216876218299,1.6102447622425404,1.0
6.7531783115423325,-43.43204678585596,50.173091507023045,3.708743858516468,1.0
7.5,-43.674791714223964,29.642528346371456,5.234723238728399,1.0
6.69063707956824,-36.012554806485355,54.98161892437648,4.873544466516121,1.0
7.5,-41.962920895965226,21.64101359847023,4.8506893943717255,1.0
7.150322283098715,-44.32618797909435,58.283508676530595,1.8041045024474065,1.0
6.6626862766195485,-43.51583460035616,69.71049321864835,2.2398039022200544,0.96
7.325212294478105,-42.64906977289376,71.35280444831639,1.4589104706725085,1.0
6.947008315022906,-42.50686746396081,39.603843552911265,4.71307371469493,1.0
7.388205083192448,-37.10047108787416,20.759795585473654,0.4846662718949849,0.98
7.2430405555863135,-35.0,53.14013351035673,0.840734299369017,1.0
7.452254228030156,-37.213323487945075,27.582804991970107,0.03422199285499217,0.98
7.337869363791964,-43.74556146719539,60.29187103064007,3.3961688072510587,1.0
6.5,-42.016470904295346,43.65555560382177,4.299941377947332,1.0
7.2995757268314785,-43.12664603572141,65.82751108473182,1.2923209272528453,1.0
7.485853881849951,-35.0,30.086208074396296,4.705381628174724,1.0
6.535759129969299,-43.89755076177552,41.68799869479261,1.9735751740445047,1.0
6.511875941152493,-44.455318326204825,59.58628897144592,1.7952002468403558,1.0
6.5078190529128035,-35.78646170095651,41.8206369629187,1.1677381808852614,0.99
6.5,-38.85211086831464,42.64144854485135,2.562041950757886,1.0
7.263278508716743,-42.78891436532923,35.466705076556664,4.1130209759459415,1.0
7.215297734820394,-38.99730903074666,49.59740017785643,0.9243404743922644,1.0
6.617650504881047,-35.90547659308703,59.33412948797297,1.5519492124195025,0.98
7.5,-35.0,68.22398726240016,0.1864528148724618,0.98
6.909704875815843,-35.0,45.43877494402748,3.6975874483825066,1.0
6.524184096571874,-39.36033478360184,38.48416061517716,3.0465042494116035,0.96
7.311240087071473,-41.99831572663372,19.024787780984827,4.484215764391178,0.99
7.032736295989936,-45.0,31.42281282201955,2.028497585238044,0.92
7.042214628466108,-39.68506765851268,44.29392521745433,5.05000948165007,1.0
7.5,-37.60356548040648,56.07912376667131,1.2188461532630472,1.0
7.444234785621404,-35.0,56.65208601738132,1.7314192528269878,1.0
6.98435320721861,-45.0,52.388225097051475,2.534664338623685,1.0
6.947991278812843,-45.0,60.076876507259044,1.027006509313856,1.0
7.347444527213582,-38.52951755086951,50.80653449460236,4.4028768494591874,1.0
7.441887051083229,-43.75682752973461,37.07074097361579,1.571076292235908,1.0
6.710043048563393,-42.8886799755482,50.27656510476379,3.347329935296445,1.0
7.431187190924139,-44.516364643588076,73.45785051620635,5.095859922425665,0.98
6.888298333296041,-39.79566923046245,45.997513326749406,0.7429543014369864,0.98
7.390836603512528,-41.36828353590899,66.40967613254838,5.452251629576743,1.0
6.633551622468934,-40.73703962226931,41.22658110529094,2.4705018040485958,1.0
6.698439021786151,-42.563559760251934,54.092363576487756,0.32119288741669394,0.98
6.956410863576696,-35.0,43.00995116615072,2.4909407711160836,1.0
7.284189858636407,-35.0,2.175067177251453,4.4881644003729555,0.91
6.929899539733979,-44.89510483084071,44.35308522201785,1.15922006202597,1.0
7.08372700655755,-35.0,49.82906487588281,2.553846796658907,1.0
6.682687011903723,-38.451039960137535,40.32481808989701,0.8299644764751537,0.98
7.038312148200168,-37.25806887185942,65.51513097619716,2.834842283927029,1.0
7.013242751720712,-44.220640382246735,38.6282824476753,1.2434210910443058,0.93
6.5358181051525825,-43.60253486568854,56.30334390437188,0.6528114278851672,1.0
6.931820429142369,-37.913290647201805,61.32177983395864,2.0897782811472903,1.0
6.5,-37.40989558930411,52.71497814549296,4.382871622111764,1.0
6.996832889464987,-38.0386658385258,35.77923924629525,1.5902287895915324,1.0
7.224611731856174,-42.12407443997786,53.189280012757685,1.1276184229238781,1.0
7.147623037128807,-36.11353490518151,53.84998194116288,0.9389521270396786,0.96
7.5,-40.035514301965605,73.29039216498097,0.3607116950916306,0.98
7.435613794588945,-40.17325229083993,21.560010172137428,0.7227290780118864,1.0
6.717015032598662,-36.87671445595874,57.115296018372646,3.6363344324709597,1.0
7.209897902997179,-44.94891196774048,45.99100545733069,4.011458273619476,1.0
6.893218289068891,-40.61569343110574,59.4788448169385,1.3555396319468174,1.0
7.37979172857163,-35.91662530887345,7.8616177499263165,5.412096655028539,0.98
7.253256365223556,-37.82905349637775,69.00500350829535,2.599507204716555,1.0
7.354258811478561,-38.98800697054385,18.570431682909174,2.7682226134541237,1.0
6.5,-43.12190946478377,55.86220908521586,4.980523183075935,0.99
6.5,-45.0,41.91444298238062,1.6732164817744684,1.0
6.673869981105206,-40.821249413311016,37.204698620259215,1.6945148632591405,1.0
7.453836925558879,-43.729790972621714,27.276053370397925,3.0986769980415168,1.0
7.3346178731794724,-35.0,52.90089211513176,5.74689984584988,0.98
6.635077219801079,-35.17596557969439,48.29140738831106,0.44637343909341554,0.98
7.377067302188689,-45.0,36.36311387246361,4.150506798292167,1.0
6.524041220574841,-41.42331605483767,48.0678035294411,4.628676549597904,1.0
6.863264638198805,-39.07938070990815,31.408407936512802,0.8204972700361728,0.93
6.6636416936234175,-42.10765244015095,50.94766101378158,2.0633422289775885,1.0
7.481412693045971,-38.05971453323342,66.79758676598573,2.8244950062694127,1.0
6.698734300777932,-38.5532026768341,45.782101024134676,4.96772169214811,1.0
6.5,-44.36001860713213,40.089621196626396,3.9475150454685037,1.0
7.140722157306898,-44.01539559748311,62.782492381556494,0.28287828601590126,0.99
7.025866722227046,-36.03060573683275,59.42946064310426,4.7208057180206024,1.0
7.5,-45.0,73.9492975366782,1.528262390045105,0.99
6.675404075201877,-35.0,51.10199027453407,2.9210401746369503,1.0
6.600040759305176,-41.728090718848364,58.6943626939355,4.219279592007922,1.0
7.387745969427374,-37.379168730868024,82.07441177037946,0.7883029961385457,0.92
7.290928991165727,-35.0,62.416406200124506,4.9913032404421624,1.0
6.7459761900322395,-45.0,59.72928340105873,3.8421976393689903,1.0
7.458418266998058,-44.83077504629481,27.777407731024894,2.860181138538315,0.93
6.727485550804589,-40.6027287978803,43.500282301608486,3.327708989156537,1.0
7.42117661653942,-41.94249086976861,81.56515628847748,0.47056429054305515,0.92
7.350661142877325,-42.00233309694634,60.626332063330686,1.8542486218416314,1.0
7.5,-35.0,16.030818650780034,2.5560155140556016,1.0
6.803631110107844,-38.034236280138295,47.08713181645346,1.0752517752977724,1.0
7.171407143667749,-39.49417702856848,45.0758493895718,1.738971792282019,1.0
7.170021732328258,-41.12818782749226,63.31787120908275,3.6788628716096046,1.0
7.001717298318923,-37.73644552796308,59.55708239746228,4.467399305498159,1.0
7.5,-44.165174774241855,11.753371977909447,4.529443048118043,1.0
7.144123350301914,-43.56496292315506,62.798715219200716,5.867969620310898,0.99
7.334785056898876,-35.232747515437424,50.31216602748137,1.8190349538357564,1.0
6.947590339227822,-39.80321635317042,39.83537613682673,0.7061617333872205,0.98
6.8768430163785395,-45.0,41.723776261607235,3.687070310184189,1.0
7.305902826356747,-38.416959361666834,76.84318802285115,1.399974614722241,0.93
7.215217979755434,-38.16561723895947,50.627927935018526,3.058172367288096,1.0
6.949723808168677,-35.0,63.14920504910611,3.1715251769335615,0.91
7.143608524351403,-42.91489731878566,71.76396988962719,3.8949118275547754,0.87
7.4174602535903285,-41.75096264816496,35.87937557706343,4.210725078960105,1.0
6.625610966853112,-45.0,46.84316152193624,3.448307497753325,1.0
7.316338717966382,-43.23663458133113,75.31374745312013,4.611620456152782,0.99
7.025462613195657,-44.8127070909876,59.69016486493044,1.7254564496056648,1.0
7.417161291036592,-36.76425599329121,64.14749504444517,3.1709769238734142,1.0
7.447229979640362,-45.0,68.86779200393826,4.626295244590956,1.0
6.5024092225452925,-40.08953049536742,36.115553198315986,4.734606351982708,1.0
7.066998602805534,-42.920481912801236,39.43157276696663,1.9651945627893599,1.0
7.079279112754343,-38.69536040162655,62.734563632432355,1.2281570158679767,1.0
6.5,-35.0,41.5024031742004,5.7908833255804595,0.99
7.272152920904848,-40.773288819343364,49.76097844433072,4.283768303978733,1.0
7.2050700354055595,-40.734639308139094,73.80120222532297,0.02180584094566862,0.9
7.415358732540495,-42.59813118889757,34.048095067807296,3.8336669202319795,1.0
6.788338058942561,-43.46261122303474,31.58140494271796,3.2898475105757052,0.91
7.298215185511256,-40.330732269633856,26.652283046162815,3.9979434923069066,0.99
6.738683432471584,-37.492923441014405,36.43907626293233,1.91415579250515,0.94
7.337895930255933,-40.40783716613618,31.16365761950974,2.456305428336033,1.0
6.631282985203817,-35.16317532739318,37.936429895158234,3.2541131977698203,0.99
7.2494623485066505,-45.0,75.25256431531146,2.930440847428217,1.0
7.340473910098976,-43.50405980942067,45.50848144274797,5.429698036890397,0.98
7.323159822576015,-42.40887651652186,21.499178166925937,3.7385460007345728,1.0
7.437134087355918,-45.0,49.116807307834044,5.714360229388089,0.98
7.264915630654806,-40.71968279322366,2.436967538294038,3.5191291431636684,0.95
6.5311177905439886,-39.35475897758844,42.9986874490029,2.523949947938582,1.0
7.009149475888364,-45.0,60.633960024783995,3.6133649720159835,1.0
7.246131599976269,-36.58829535616705,50.85173496860031,3.3544359768798278,1.0
7.183758958069641,-35.82324666956345,52.61130556420897,1.1442149206916035,1.0
7.45323094964065,-43.76208909704954,64.16730751189269,5.115572084609359,1.0
6.781492918364096,-38.3348285118333,39.134683904986694,0.92410728385088,0.94
6.5,-36.205364175838625,58.26731799641352,3.9861582286351114,0.99
7.194015740062221,-37.79832487277729,52.72431633071714,5.085332412559083,1.0
6.5,-37.56555508677146,59.59495872151993,1.0773770812370844,0.99
7.320586493896168,-35.241300462338835,69.5854814300008,0.7167475292175427,1.0
6.898213870715113,-35.0,47.78484112718711,1.2168020914168323,1.0
7.5,-37.692902580931744,23.054413060879646,1.043595855424718,1.0
7.5,-39.56696669176273,20.512737409330892,0.3623586928333744,0.98
6.5,-37.73650791007152,39.77854835211753,0.686494842499465,0.97
6.62195111463011,-37.597902246868344,55.710234815453504,5.692080877586112,0.98
7.428089737734708,-44.43920918306927,20.33077748954926,4.375086840622103,0.93
7.5,-35.0,73.9878606835658,5.862971318993834,0.98
7.374848336163441,-45.0,49.0294748975287,5.145040135768448,1.0
7.306738380794852,-40.946378352927724,41.74928203027339,5.974542697776264,0.99
